order_id,customer_id,order_date,order_amount,payment_id,payment_date,payment_amount,payment_method,payment_status,payment_count,settlement_id,settlement_date,settlement_amount,fee,adjustment,settlement_status,settlement_count,scenario
ORD000495,CUST0248,2026-08-31,5999,PAY000495,2026-08-31,5999.0,Netbanking,Success,1,SET000495,2026-09-01,5909.02,89.98,0.0,Settled,1,normal
ORD000496,CUST0128,2026-08-15,8788,PAY000496,2026-08-16,7673.74,Card,Success,1,SET000496,2026-08-17,7520.27,153.47,0.0,Settled,1,payment_amount_mismatch
ORD000497,CUST0143,2026-08-27,9063,PAY000497,2026-08-27,9063.0,UPI,Success,1,SET000497,2026-08-28,8972.37,90.63,0.0,Settled,1,normal
ORD000498,CUST0188,2026-08-02,12868,PAY000498,2026-08-02,12868.0,Card,Success,1,SET000498,2026-08-03,12610.64,257.36,0.0,Settled,1,normal
ORD000499,CUST0214,2026-08-15,1499,PAY000499,2026-08-15,1499.0,UPI,Success,1,SET000499,2026-08-16,1484.01,14.99,0.0,Settled,1,normal
ORD000500,CUST0016,2026-08-12,1999,PAY000500,2026-08-13,1999.0,Netbanking,Success,2,SET000500,2026-08-14,1969.02,29.98,0.0,Settled,1,duplicate_payment
ORD000501,CUST0249,2026-08-17,2999,PAY000501,2026-08-18,2999.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000502,CUST0116,2026-08-08,1795,PAY000502,2026-08-09,1795.0,Card,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000503,CUST0147,2026-08-21,5020,PAY000503,2026-08-21,5020.0,Netbanking,Success,1,SET000503,2026-08-26,4944.7,75.3,0.0,Settled,1,delayed_settlement
ORD000504,CUST0231,2026-08-05,10687,PAY000504,2026-08-05,10687.0,UPI,Success,1,SET000504,2026-08-06,10580.13,106.87,0.0,Settled,1,normal
ORD000505,CUST0286,2026-08-29,7499,PAY000505,2026-08-29,7499.0,Wallet,Success,1,SET000505,2026-08-30,7364.02,134.98,0.0,Settled,1,processing_fee
ORD000506,CUST0129,2026-08-05,1330,PAY000506,2026-08-06,1330.0,Card,Success,1,SET000506,2026-08-07,1303.4,26.6,0.0,Settled,1,normal
ORD000507,CUST0101,2026-08-18,999,PAY000507,2026-08-19,999.0,Netbanking,Success,1,SET000507,2026-08-22,984.02,14.98,0.0,Settled,1,delayed_settlement
ORD000508,CUST0199,2026-08-19,1421,PAY000508,2026-08-20,1421.0,UPI,Success,1,SET000508,2026-08-21,1406.79,14.21,0.0,Settled,1,normal
ORD000509,CUST0130,2026-08-18,3999,PAY000509,2026-08-18,3999.0,Wallet,Success,1,SET000509,2026-08-19,3927.02,71.98,0.0,Settled,1,normal
ORD000510,CUST0121,2026-08-27,1508,PAY000510,2026-08-28,1508.0,UPI,Success,1,SET000510,2026-08-29,1492.92,15.08,0.0,Settled,1,normal
ORD000511,CUST0128,2026-08-21,1499,PAY000511,2026-08-22,1252.22,Wallet,Success,1,SET000511,2026-08-23,1229.68,22.54,0.0,Settled,1,payment_amount_mismatch
ORD000512,CUST0214,2026-08-23,999,PAY000512,2026-08-23,999.0,UPI,Success,1,SET000512,2026-08-24,989.01,9.99,0.0,Settled,1,normal
ORD000513,CUST0064,2026-08-08,1999,PAY000513,2026-08-09,1999.0,UPI,Success,1,SET000513,2026-08-10,1979.01,19.99,0.0,Settled,1,normal
ORD000514,CUST0050,2026-08-14,7499,PAY000514,2026-08-15,7499.0,Netbanking,Success,1,SET000514,2026-08-16,7386.52,112.48,0.0,Settled,1,normal
ORD000515,CUST0170,2026-08-22,2999,PAY000515,2026-08-22,2999.0,UPI,Success,1,SET000515,2026-08-23,2969.01,29.99,0.0,Settled,1,normal
ORD000516,CUST0201,2026-08-12,4999,PAY000516,2026-08-13,4999.0,Wallet,Success,1,SET000516,2026-08-14,4909.02,89.98,0.0,Settled,1,processing_fee
ORD000517,CUST0029,2026-08-21,499,PAY000517,2026-08-21,499.0,UPI,Success,1,SET000517,2026-08-22,494.01,4.99,0.0,Settled,1,processing_fee
ORD000518,CUST0135,2026-08-17,999,PAY000518,2026-08-17,999.0,Netbanking,Success,1,SET000518,2026-08-18,984.02,14.98,0.0,Settled,2,duplicate_settlement
ORD000519,CUST0285,2026-08-01,999,PAY000519,2026-08-02,999.0,Card,Success,1,SET000519,2026-08-05,979.02,19.98,0.0,Settled,1,delayed_settlement
ORD000520,CUST0048,2026-08-06,2861,PAY000520,2026-08-07,2861.0,UPI,Success,1,SET000520,2026-08-08,2832.39,28.61,0.0,Settled,1,normal
ORD000521,CUST0004,2026-08-01,299,PAY000521,2026-08-01,299.0,Netbanking,Success,1,SET000521,2026-08-02,294.52,4.48,0.0,Settled,1,normal
ORD000522,CUST0060,2026-08-24,1999,PAY000522,2026-08-24,1999.0,Wallet,Success,1,SET000522,2026-08-25,1963.02,35.98,0.0,Settled,1,normal
ORD000523,CUST0240,2026-08-16,13921,PAY000523,2026-08-17,13921.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000524,CUST0084,2026-08-26,2499,PAY000524,2026-08-26,2499.0,Netbanking,Success,2,SET000524,2026-08-27,2461.52,37.48,0.0,Settled,1,duplicate_payment
ORD000525,CUST0293,2026-08-27,2954,PAY000525,2026-08-28,2954.0,UPI,Success,1,SET000525,2026-08-29,1917.46,29.54,0.0,Settled,1,settlement_amount_mismatch
ORD000526,CUST0115,2026-08-22,9999,PAY000526,2026-08-23,9999.0,Wallet,Success,1,SET000526,2026-08-24,9819.02,179.98,0.0,Settled,1,normal
ORD000527,CUST0201,2026-08-22,7499,PAY000527,2026-08-22,7499.0,Netbanking,Success,1,SET000527,2026-08-23,7386.52,112.48,0.0,Settled,1,normal
ORD000528,CUST0085,2026-08-01,2542,PAY000528,2026-08-02,2406.75,Card,Success,1,SET000528,2026-08-03,2358.62,48.13,0.0,Settled,1,payment_amount_mismatch
ORD000529,CUST0109,2026-08-17,8386,PAY000529,2026-08-17,8386.0,UPI,Success,1,SET000529,2026-08-18,8302.14,83.86,0.0,Settled,1,normal
ORD000530,CUST0124,2026-08-02,2999,PAY000530,2026-08-02,2999.0,Netbanking,Success,1,SET000530,2026-08-03,2954.02,44.98,0.0,Settled,1,normal
ORD000531,CUST0119,2026-08-17,7499,PAY000531,2026-08-17,7499.0,Card,Success,1,SET000531,2026-08-18,7349.02,149.98,0.0,Settled,1,processing_fee
ORD000532,CUST0048,2026-08-29,999,PAY000532,2026-08-29,999.0,Netbanking,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000533,CUST0001,2026-08-30,9999,PAY000533,2026-08-31,9999.0,UPI,Success,1,SET000533,2026-09-01,9899.01,99.99,0.0,Settled,1,normal
ORD000534,CUST0199,2026-08-07,299,PAY000534,2026-08-08,299.0,UPI,Success,1,SET000534,2026-08-09,296.01,2.99,0.0,Settled,1,normal
ORD000535,CUST0199,2026-08-20,699,PAY000535,2026-08-21,699.0,Wallet,Success,1,SET000535,2026-08-22,686.42,12.58,0.0,Settled,1,processing_fee
ORD000536,CUST0192,2026-08-30,9999,PAY000536,2026-08-31,9999.0,Wallet,Success,1,SET000536,2026-09-01,9819.02,179.98,0.0,Settled,1,processing_fee
ORD000537,CUST0092,2026-08-09,1999,PAY000537,2026-08-09,1999.0,Card,Success,1,SET000537,2026-08-10,1959.02,39.98,0.0,Settled,1,normal
ORD000538,CUST0102,2026-08-27,6184,PAY000538,2026-08-27,6184.0,Netbanking,Success,1,SET000538,2026-08-28,6091.24,92.76,0.0,Settled,1,processing_fee
ORD000539,CUST0246,2026-08-24,1999,PAY000539,2026-08-24,1999.0,Wallet,Success,1,SET000539,2026-08-25,1963.02,35.98,0.0,Settled,1,normal
ORD000540,CUST0297,2026-08-28,299,PAY000540,2026-08-29,299.0,UPI,Success,1,SET000540,2026-08-30,296.01,2.99,0.0,Settled,1,normal
ORD000541,CUST0261,2026-08-14,13458,PAY000541,2026-08-15,13458.0,Netbanking,Success,1,SET000541,2026-08-16,13256.13,201.87,0.0,Settled,1,normal
ORD000542,CUST0204,2026-08-01,3999,PAY000542,2026-08-02,3999.0,Wallet,Success,1,SET000542,2026-08-03,3927.02,71.98,0.0,Settled,1,normal
ORD000543,CUST0131,2026-08-03,13959,PAY000543,2026-08-04,13959.0,Netbanking,Success,1,SET000543,2026-08-05,13749.62,209.38,0.0,Settled,1,normal
ORD000544,CUST0156,2026-08-09,4999,PAY000544,2026-08-10,4999.0,Netbanking,Success,1,SET000544,2026-08-11,4924.02,74.98,0.0,Settled,2,duplicate_settlement
ORD000545,CUST0017,2026-08-20,1273,PAY000545,2026-08-21,1273.0,Netbanking,Success,1,SET000545,2026-08-22,1253.91,19.09,0.0,Settled,1,normal
ORD000546,CUST0264,2026-08-18,9999,PAY000546,2026-08-18,9999.0,Card,Success,1,SET000546,2026-08-19,9799.02,199.98,0.0,Settled,1,normal
ORD000547,CUST0077,2026-08-26,9341,PAY000547,2026-08-26,9341.0,Wallet,Success,1,SET000547,2026-09-01,9172.86,168.14,0.0,Settled,1,delayed_settlement
ORD000548,CUST0134,2026-08-24,3999,PAY000548,2026-08-25,3999.0,Wallet,Success,1,SET000548,2026-08-26,3927.02,71.98,0.0,Settled,1,normal
ORD000549,CUST0234,2026-08-05,11514,PAY000549,2026-08-06,11514.0,Wallet,Success,1,SET000549,2026-08-07,11306.75,207.25,0.0,Settled,1,normal
ORD000550,CUST0073,2026-08-13,1499,PAY000550,2026-08-13,1499.0,Netbanking,Success,2,SET000550,2026-08-14,1476.52,22.48,0.0,Settled,1,duplicate_payment
ORD000551,CUST0190,2026-08-26,10696,PAY000551,2026-08-27,10696.0,Netbanking,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000552,CUST0001,2026-08-23,1999,PAY000552,2026-08-23,1999.0,Netbanking,Success,1,SET000552,2026-08-24,1528.02,29.98,0.0,Settled,1,settlement_amount_mismatch
ORD000553,CUST0271,2026-08-04,9999,PAY000553,2026-08-05,8637.43,UPI,Success,1,SET000553,2026-08-06,8551.06,86.37,0.0,Settled,1,payment_amount_mismatch
ORD000554,CUST0247,2026-08-10,2999,PAY000554,2026-08-11,2999.0,Netbanking,Success,1,SET000554,2026-08-12,2954.02,44.98,0.0,Settled,1,normal
ORD000555,CUST0249,2026-08-25,2499,PAY000555,2026-08-25,2499.0,Card,Success,1,SET000555,2026-08-26,2449.02,49.98,0.0,Settled,1,normal
ORD000556,CUST0090,2026-08-11,9999,PAY000556,2026-08-12,9999.0,Wallet,Success,1,SET000556,2026-08-13,9341.02,179.98,0.0,Settled,1,settlement_amount_mismatch
ORD000557,CUST0113,2026-08-25,9704,PAY000557,2026-08-26,9704.0,Wallet,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000558,CUST0293,2026-08-12,999,PAY000558,2026-08-12,999.0,Netbanking,Success,1,SET000558,2026-08-13,667.02,14.98,0.0,Settled,1,unexplained_discrepancy
ORD000559,CUST0124,2026-08-30,4569,PAY000559,2026-08-31,4569.0,UPI,Success,1,SET000559,2026-09-01,4523.31,45.69,0.0,Settled,1,normal
ORD000560,CUST0284,2026-08-05,799,PAY000560,2026-08-05,799.0,Wallet,Success,1,SET000560,2026-08-06,784.62,14.38,0.0,Settled,1,normal
ORD000561,CUST0188,2026-08-20,1499,PAY000561,2026-08-20,1499.0,UPI,Success,1,SET000561,2026-08-21,1484.01,14.99,0.0,Settled,1,normal
ORD000562,CUST0112,2026-08-28,11683,PAY000562,2026-08-29,11683.0,Wallet,Success,1,SET000562,2026-08-30,11472.71,210.29,0.0,Settled,1,normal
ORD000563,CUST0153,2026-08-12,4159,PAY000563,2026-08-13,4159.0,Netbanking,Success,1,SET000563,2026-08-14,4096.62,62.38,0.0,Settled,1,normal
ORD000564,CUST0051,2026-08-20,9773,PAY000564,2026-08-20,9773.0,UPI,Success,1,SET000564,2026-08-21,9675.27,97.73,0.0,Settled,1,normal
ORD000565,CUST0021,2026-08-22,999,PAY000565,2026-08-22,999.0,Card,Success,1,SET000565,2026-08-23,979.02,19.98,0.0,Settled,1,normal
ORD000566,CUST0104,2026-08-12,2499,PAY000566,2026-08-12,2499.0,Netbanking,Success,1,SET000566,2026-08-13,1931.52,37.48,0.0,Settled,1,settlement_amount_mismatch
ORD000567,CUST0161,2026-08-28,2999,PAY000567,2026-08-28,2999.0,Card,Success,1,SET000567,2026-08-29,2939.02,59.98,0.0,Settled,1,normal
ORD000568,CUST0179,2026-08-12,999,PAY000568,2026-08-12,999.0,Wallet,Success,1,SET000568,2026-08-13,981.02,17.98,0.0,Settled,1,normal
ORD000569,CUST0223,2026-08-24,7499,PAY000569,2026-08-24,7499.0,Wallet,Success,1,SET000569,2026-08-25,7364.02,134.98,0.0,Settled,1,normal
ORD000570,CUST0083,2026-08-03,2999,PAY000570,2026-08-03,2999.0,Card,Success,1,SET000570,2026-08-04,2939.02,59.98,0.0,Settled,1,normal
ORD000571,CUST0112,2026-08-09,10147,PAY000571,2026-08-09,10147.0,Netbanking,Success,1,SET000571,2026-08-10,9994.8,152.2,0.0,Settled,1,normal
ORD000572,CUST0244,2026-08-23,6101,PAY000572,2026-08-23,6101.0,Netbanking,Success,1,SET000572,2026-08-29,6009.48,91.52,0.0,Settled,1,delayed_settlement
ORD000573,CUST0246,2026-08-23,12414,PAY000573,2026-08-24,12414.0,UPI,Success,1,SET000573,2026-08-25,12289.86,124.14,0.0,Settled,1,normal
ORD000574,CUST0103,2026-08-06,1499,PAY000574,2026-08-07,1499.0,Card,Success,1,SET000574,2026-08-08,1469.02,29.98,0.0,Settled,2,duplicate_settlement
ORD000575,CUST0026,2026-08-10,799,PAY000575,2026-08-11,799.0,Card,Success,1,SET000575,2026-08-12,783.02,15.98,0.0,Settled,1,processing_fee
ORD000576,CUST0188,2026-08-02,3999,PAY000576,2026-08-02,3999.0,UPI,Success,1,SET000576,2026-08-03,3959.01,39.99,0.0,Settled,1,normal
ORD000577,CUST0247,2026-08-16,2999,PAY000577,2026-08-17,2999.0,Netbanking,Success,1,SET000577,2026-08-18,2954.02,44.98,0.0,Settled,1,normal
ORD000578,CUST0070,2026-08-17,2499,PAY000578,2026-08-17,2499.0,Card,Success,1,SET000578,2026-08-18,2449.02,49.98,0.0,Settled,1,normal
ORD000579,CUST0209,2026-08-03,3999,PAY000579,2026-08-04,3999.0,UPI,Success,1,SET000579,2026-08-05,3421.01,39.99,0.0,Settled,1,settlement_amount_mismatch
ORD000580,CUST0109,2026-08-28,4999,PAY000580,2026-08-28,4999.0,Card,Success,1,SET000580,2026-08-29,4899.02,99.98,0.0,Settled,1,normal
ORD000581,CUST0287,2026-08-13,3999,PAY000581,2026-08-13,3999.0,Wallet,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000582,CUST0125,2026-08-16,7499,PAY000582,2026-08-16,7499.0,Netbanking,Success,1,SET000582,2026-08-17,7386.52,112.48,0.0,Settled,1,processing_fee
ORD000583,CUST0070,2026-08-17,4885,PAY000583,2026-08-17,4885.0,Wallet,Success,1,SET000583,2026-08-22,4797.07,87.93,0.0,Settled,1,delayed_settlement
ORD000584,CUST0047,2026-08-26,1499,PAY000584,2026-08-27,1499.0,Card,Success,1,SET000584,2026-08-28,1469.02,29.98,0.0,Settled,1,normal
ORD000585,CUST0214,2026-08-27,7499,PAY000585,2026-08-27,7499.0,Card,Success,1,SET000585,2026-09-03,7349.02,149.98,0.0,Settled,1,delayed_settlement
ORD000586,CUST0190,2026-08-28,11319,PAY000586,2026-08-29,11319.0,Netbanking,Success,1,SET000586,2026-08-30,11149.22,169.78,0.0,Settled,1,processing_fee
ORD000587,CUST0045,2026-08-26,12642,PAY000587,2026-08-27,12642.0,Card,Success,1,SET000587,2026-08-28,12389.16,252.84,0.0,Settled,1,normal
ORD000588,CUST0187,2026-08-08,2499,PAY000588,2026-08-08,2499.0,Card,Success,1,SET000588,2026-08-13,2449.02,49.98,0.0,Settled,1,delayed_settlement
ORD000589,CUST0162,2026-08-04,10028,PAY000589,2026-08-05,10028.0,Netbanking,Success,1,SET000589,2026-08-06,9877.58,150.42,0.0,Settled,1,processing_fee
ORD000590,CUST0120,2026-08-17,12112,PAY000590,2026-08-17,12112.0,Netbanking,Success,1,SET000590,2026-08-18,11930.32,181.68,0.0,Settled,1,normal
ORD000591,CUST0026,2026-08-30,4999,PAY000591,2026-08-30,4999.0,Wallet,Success,1,SET000591,2026-08-31,4909.02,89.98,0.0,Settled,1,normal
ORD000592,CUST0164,2026-08-10,5469,PAY000592,2026-08-11,5469.0,Wallet,Success,1,SET000592,2026-08-12,5370.56,98.44,0.0,Settled,1,normal
ORD000593,CUST0205,2026-08-07,7499,PAY000593,2026-08-07,7499.0,Wallet,Success,1,SET000593,2026-08-08,7364.02,134.98,0.0,Settled,1,processing_fee
ORD000594,CUST0300,2026-08-23,6285,PAY000594,2026-08-24,6285.0,UPI,Success,1,SET000594,2026-08-25,6222.15,62.85,0.0,Settled,1,normal
ORD000595,CUST0116,2026-08-20,7499,PAY000595,2026-08-21,7499.0,Wallet,Success,1,SET000595,2026-08-22,7364.02,134.98,0.0,Settled,1,normal
ORD000596,CUST0063,2026-08-27,7499,PAY000596,2026-08-27,7499.0,UPI,Success,1,SET000596,2026-09-03,7424.01,74.99,0.0,Settled,1,delayed_settlement
ORD000597,CUST0125,2026-08-30,5903,PAY000597,2026-08-30,5903.0,UPI,Success,1,SET000597,2026-08-31,5843.97,59.03,0.0,Settled,1,normal
ORD000598,CUST0008,2026-08-20,1999,PAY000598,2026-08-21,1999.0,Wallet,Success,1,SET000598,2026-08-22,1963.02,35.98,0.0,Settled,1,processing_fee
ORD000599,CUST0050,2026-08-21,4999,PAY000599,2026-08-21,4999.0,Netbanking,Success,1,SET000599,2026-08-22,4924.02,74.98,0.0,Settled,1,normal
ORD000600,CUST0165,2026-08-25,10625,PAY000600,2026-08-26,10625.0,UPI,Success,1,SET000600,2026-09-01,10518.75,106.25,0.0,Settled,1,delayed_settlement
ORD000601,CUST0091,2026-08-06,1999,PAY000601,2026-08-06,1999.0,Netbanking,Success,1,SET000601,2026-08-07,1969.02,29.98,0.0,Settled,1,normal
ORD000602,CUST0192,2026-08-04,2999,PAY000602,2026-08-05,2518.08,Wallet,Success,1,SET000602,2026-08-06,2472.75,45.33,0.0,Settled,1,payment_amount_mismatch
ORD000603,CUST0081,2026-08-18,12489,PAY000603,2026-08-18,12489.0,Wallet,Success,1,SET000603,2026-08-19,12264.2,224.8,0.0,Settled,1,processing_fee
ORD000604,CUST0177,2026-08-23,799,PAY000604,2026-08-24,799.0,Netbanking,Success,1,SET000604,2026-08-31,787.02,11.98,0.0,Settled,1,delayed_settlement
ORD000605,CUST0110,2026-08-19,5546,PAY000605,2026-08-19,5036.45,Wallet,Success,1,SET000605,2026-08-20,4945.79,90.66,0.0,Settled,1,payment_amount_mismatch
ORD000606,CUST0150,2026-08-06,799,PAY000606,2026-08-07,799.0,Card,Success,1,SET000606,2026-08-08,783.02,15.98,0.0,Settled,1,normal
ORD000607,CUST0067,2026-08-03,3999,PAY000607,2026-08-03,3999.0,Wallet,Success,1,SET000607,2026-08-04,3927.02,71.98,0.0,Settled,1,normal
ORD000608,CUST0220,2026-08-01,696,PAY000608,2026-08-02,696.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000609,CUST0190,2026-08-16,4999,PAY000609,2026-08-17,4999.0,Wallet,Success,1,SET000609,2026-08-18,4909.02,89.98,0.0,Settled,1,normal
ORD000610,CUST0112,2026-08-20,9401,PAY000610,2026-08-20,9401.0,Netbanking,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000611,CUST0071,2026-08-19,2499,PAY000611,2026-08-20,2499.0,Netbanking,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000612,CUST0096,2026-08-16,7499,PAY000612,2026-08-17,7499.0,Netbanking,Success,1,SET000612,2026-08-18,7386.52,112.48,0.0,Settled,1,normal
ORD000613,CUST0268,2026-08-16,9999,PAY000613,2026-08-17,9171.2,Netbanking,Success,1,SET000613,2026-08-18,9033.63,137.57,0.0,Settled,1,payment_amount_mismatch
ORD000614,CUST0267,2026-08-24,4563,PAY000614,2026-08-25,4563.0,Netbanking,Success,1,SET000614,2026-08-26,4494.56,68.44,0.0,Settled,1,normal
ORD000615,CUST0072,2026-08-12,7277,PAY000615,2026-08-12,7277.0,Wallet,Success,1,SET000615,2026-08-13,7146.01,130.99,0.0,Settled,1,normal
ORD000616,CUST0074,2026-08-11,3999,PAY000616,2026-08-12,3999.0,Wallet,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000617,CUST0153,2026-08-25,1499,PAY000617,2026-08-26,1499.0,Netbanking,Success,1,SET000617,2026-08-27,1476.52,22.48,0.0,Settled,1,processing_fee
ORD000618,CUST0209,2026-08-01,2499,PAY000618,2026-08-01,2499.0,Card,Success,2,SET000618,2026-08-02,2449.02,49.98,0.0,Settled,1,duplicate_payment
ORD000619,CUST0047,2026-08-30,2999,PAY000619,2026-08-31,2999.0,Card,Success,1,SET000619,2026-09-01,2939.02,59.98,0.0,Settled,1,normal
ORD000620,CUST0289,2026-08-27,13452,PAY000620,2026-08-27,13452.0,Card,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000621,CUST0043,2026-08-29,1999,PAY000621,2026-08-30,1897.76,Card,Success,1,SET000621,2026-08-31,1859.8,37.96,0.0,Settled,1,payment_amount_mismatch
ORD000622,CUST0192,2026-08-05,3999,PAY000622,2026-08-06,3999.0,Card,Success,1,SET000622,2026-08-07,3919.02,79.98,0.0,Settled,1,normal
ORD000623,CUST0124,2026-08-22,7499,PAY000623,2026-08-23,7499.0,Card,Success,1,SET000623,2026-08-24,7349.02,149.98,0.0,Settled,2,duplicate_settlement
ORD000624,CUST0147,2026-08-30,299,PAY000624,2026-08-31,299.0,Wallet,Success,1,SET000624,2026-09-01,293.62,5.38,0.0,Settled,1,normal
ORD000625,CUST0246,2026-08-02,3999,PAY000625,2026-08-02,3999.0,UPI,Success,1,SET000625,2026-08-03,3959.01,39.99,0.0,Settled,1,processing_fee
ORD000626,CUST0132,2026-08-13,1999,PAY000626,2026-08-13,1999.0,UPI,Success,1,SET000626,2026-08-14,1979.01,19.99,0.0,Settled,1,normal
ORD000627,CUST0130,2026-08-31,2999,PAY000627,2026-09-01,2999.0,Netbanking,Success,1,SET000627,2026-09-02,2954.02,44.98,0.0,Settled,1,normal
ORD000628,CUST0147,2026-08-07,9999,PAY000628,2026-08-08,8882.38,Netbanking,Success,1,SET000628,2026-08-09,8749.14,133.24,0.0,Settled,1,payment_amount_mismatch
ORD000629,CUST0206,2026-08-25,2999,PAY000629,2026-08-26,2999.0,Netbanking,Success,1,SET000629,2026-08-27,2954.02,44.98,0.0,Settled,2,duplicate_settlement
ORD000630,CUST0250,2026-08-16,1499,PAY000630,2026-08-16,1499.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000631,CUST0155,2026-08-14,4241,PAY000631,2026-08-15,4241.0,Card,Success,1,SET000631,2026-08-16,4156.18,84.82,0.0,Settled,1,normal
ORD000632,CUST0047,2026-08-25,14416,PAY000632,2026-08-25,14416.0,UPI,Success,1,SET000632,2026-08-26,14271.84,144.16,0.0,Settled,1,normal
ORD000633,CUST0286,2026-08-06,7499,PAY000633,2026-08-07,7499.0,Wallet,Success,1,SET000633,2026-08-08,7364.02,134.98,0.0,Settled,1,normal
ORD000634,CUST0051,2026-08-19,799,PAY000634,2026-08-20,799.0,Card,Success,1,SET000634,2026-08-21,783.02,15.98,0.0,Settled,1,normal
ORD000635,CUST0051,2026-08-29,799,PAY000635,2026-08-30,799.0,Netbanking,Success,1,SET000635,2026-08-31,787.02,11.98,0.0,Settled,1,normal
ORD000636,CUST0176,2026-08-17,667,PAY000636,2026-08-17,667.0,Card,Success,1,SET000636,2026-08-18,653.66,13.34,0.0,Settled,1,normal
ORD000637,CUST0072,2026-08-11,9538,PAY000637,2026-08-11,9538.0,Wallet,Success,1,SET000637,2026-08-12,9366.32,171.68,0.0,Settled,1,normal
ORD000638,CUST0105,2026-08-20,2499,PAY000638,2026-08-20,2499.0,Netbanking,Success,1,SET000638,2026-08-21,1850.52,37.48,0.0,Settled,1,settlement_amount_mismatch
ORD000639,CUST0291,2026-08-27,5999,PAY000639,2026-08-28,5999.0,Card,Success,1,SET000639,2026-08-29,5879.02,119.98,0.0,Settled,1,processing_fee
ORD000640,CUST0100,2026-08-05,499,PAY000640,2026-08-06,499.0,Card,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000641,CUST0060,2026-08-12,7843,PAY000641,2026-08-12,7843.0,Card,Success,1,SET000641,2026-08-13,7686.14,156.86,0.0,Settled,1,normal
ORD000642,CUST0011,2026-08-23,4999,PAY000642,2026-08-24,4999.0,Netbanking,Success,1,SET000642,2026-08-29,4924.02,74.98,0.0,Settled,1,delayed_settlement
ORD000643,CUST0103,2026-08-15,999,PAY000643,2026-08-15,999.0,Netbanking,Success,1,SET000643,2026-08-16,984.02,14.98,0.0,Settled,1,normal
ORD000644,CUST0164,2026-08-15,999,PAY000644,2026-08-16,999.0,Netbanking,Success,1,SET000644,2026-08-17,984.02,14.98,0.0,Settled,1,normal
ORD000645,CUST0260,2026-08-16,2999,PAY000645,2026-08-16,2999.0,Card,Success,1,SET000645,2026-08-17,2939.02,59.98,0.0,Settled,1,normal
ORD000646,CUST0254,2026-08-02,2999,PAY000646,2026-08-02,2999.0,Card,Failed,1,,,,0.0,0.0,Not Applicable,1,failed_payment
ORD000647,CUST0209,2026-08-07,201,PAY000647,2026-08-08,201.0,UPI,Success,1,SET000647,2026-08-09,198.99,2.01,0.0,Settled,2,duplicate_settlement
ORD000648,CUST0066,2026-08-25,4999,PAY000648,2026-08-25,4999.0,Wallet,Success,1,SET000648,2026-08-26,4909.02,89.98,0.0,Settled,1,normal
ORD000649,CUST0015,2026-08-24,5597,PAY000649,2026-08-24,5597.0,Wallet,Success,1,SET000649,2026-08-25,5496.25,100.75,0.0,Settled,1,normal
ORD000650,CUST0079,2026-08-23,1999,PAY000650,2026-08-23,1999.0,Wallet,Success,1,SET000650,2026-08-24,1963.02,35.98,0.0,Settled,1,normal
ORD000651,CUST0121,2026-08-06,1702,PAY000651,2026-08-06,1702.0,Wallet,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000652,CUST0209,2026-08-28,499,PAY000652,2026-08-28,453.89,Wallet,Success,1,SET000652,2026-08-29,445.72,8.17,0.0,Settled,1,payment_amount_mismatch
ORD000653,CUST0081,2026-08-17,299,PAY000653,2026-08-18,299.0,Wallet,Success,1,SET000653,2026-08-19,293.62,5.38,0.0,Settled,1,normal
ORD000654,CUST0272,2026-08-25,4999,PAY000654,2026-08-26,4999.0,Card,Success,1,SET000654,2026-08-27,4899.02,99.98,0.0,Settled,2,duplicate_settlement
ORD000655,CUST0122,2026-08-15,5999,PAY000655,2026-08-16,5999.0,Netbanking,Success,1,SET000655,2026-08-17,5909.02,89.98,0.0,Settled,1,normal
ORD000656,CUST0112,2026-08-12,299,PAY000656,2026-08-12,299.0,UPI,Success,1,,,,0.0,0.0,Missing,1,missing_settlement
ORD000657,CUST0268,2026-08-14,4999,PAY000657,2026-08-14,4999.0,Card,Success,1,SET000657,2026-08-15,4899.02,99.98,0.0,Settled,1,processing_fee
ORD000658,CUST0096,2026-08-22,4999,PAY000658,2026-08-23,4999.0,Card,Success,1,SET000658,2026-08-24,4899.02,99.98,0.0,Settled,1,processing_fee
ORD000659,CUST0281,2026-08-03,7499,PAY000659,2026-08-03,7499.0,Card,Success,1,SET000659,2026-08-04,7349.02,149.98,0.0,Settled,1,normal
